month,concept,bls_series,unit_price,norm_unit,priced_by
2007-07,spaghetti,APU0300701322,0.9,lb,published
2007-08,spaghetti,APU0300701322,0.931,lb,published
2007-09,spaghetti,APU0300701322,0.953,lb,published
2007-10,spaghetti,APU0300701322,0.903,lb,published
2007-11,spaghetti,APU0300701322,0.889,lb,published
2007-12,spaghetti,APU0300701322,0.934,lb,published
2008-01,spaghetti,APU0300701322,1.019,lb,published
2008-02,spaghetti,APU0300701322,1.086,lb,published
2008-03,spaghetti,APU0300701322,1.146,lb,published
2008-04,spaghetti,APU0300701322,1.139,lb,published
2008-05,spaghetti,APU0300701322,1.159,lb,published
2008-06,spaghetti,APU0300701322,1.164,lb,published
2008-07,spaghetti,APU0300701322,1.175,lb,published
2008-08,spaghetti,APU0300701322,1.151,lb,published
2008-09,spaghetti,APU0300701322,1.187,lb,published
2008-10,spaghetti,APU0300701322,1.182,lb,published
2008-11,spaghetti,APU0300701322,1.166,lb,published
2008-12,spaghetti,APU0300701322,1.169,lb,published
2009-01,spaghetti,APU0300701322,1.11,lb,published
2009-02,spaghetti,APU0300701322,1.152,lb,published
2009-03,spaghetti,APU0300701322,1.1581,lb,imputed_us
2009-04,spaghetti,APU0300701322,1.173,lb,published
2009-05,spaghetti,APU0300701322,1.22736,lb,imputed_us
2009-06,spaghetti,APU0300701322,1.176,lb,published
2009-07,spaghetti,APU0300701322,1.191,lb,published
2009-08,spaghetti,APU0300701322,1.156,lb,published
2009-09,spaghetti,APU0300701322,1.176,lb,published
2009-10,spaghetti,APU0300701322,1.123,lb,published
2009-11,spaghetti,APU0300701322,1.133,lb,published
2009-12,spaghetti,APU0300701322,1.124,lb,published
2010-01,spaghetti,APU0300701322,1.114,lb,published
2010-02,spaghetti,APU0300701322,1.098,lb,published
2010-03,spaghetti,APU0300701322,1.133,lb,published
2010-04,spaghetti,APU0300701322,1.059,lb,published
2010-05,spaghetti,APU0300701322,1.03,lb,published
2010-06,spaghetti,APU0300701322,1.076,lb,published
2010-07,spaghetti,APU0300701322,1.08,lb,published
2010-08,spaghetti,APU0300701322,1.098,lb,published
2010-09,spaghetti,APU0300701322,1.092,lb,published
2010-10,spaghetti,APU0300701322,1.09676,lb,imputed_us
2010-11,spaghetti,APU0300701322,1.08534,lb,imputed_us
2010-12,spaghetti,APU0300701322,1.1329,lb,imputed_us
2011-01,spaghetti,APU0300701322,1.15002,lb,imputed_us
2011-02,spaghetti,APU0300701322,1.06156,lb,imputed_us
2011-03,spaghetti,APU0300701322,1.13861,lb,imputed_us
2011-04,spaghetti,APU0300701322,1.11578,lb,imputed_us
2011-05,spaghetti,APU0300701322,1.17095,lb,imputed_us
2011-06,spaghetti,APU0300701322,1.18712,lb,imputed_us
2011-07,spaghetti,APU0300701322,1.2071,lb,imputed_us
2011-08,spaghetti,APU0300701322,1.21661,lb,imputed_us
2011-09,spaghetti,APU0300701322,1.20805,lb,imputed_us
2011-10,spaghetti,APU0300701322,1.212,lb,published
2011-11,spaghetti,APU0300701322,1.25843,lb,imputed_us
2011-12,spaghetti,APU0300701322,1.23759,lb,imputed_us
2012-01,spaghetti,APU0300701322,1.24801,lb,imputed_us
2012-02,spaghetti,APU0300701322,1.24232,lb,imputed_us
2012-03,spaghetti,APU0300701322,1.20442,lb,imputed_us
2012-04,spaghetti,APU0300701322,1.24706,lb,imputed_us
2012-05,spaghetti,APU0300701322,1.234,lb,published
2012-06,spaghetti,APU0300701322,1.25,lb,published
2012-07,spaghetti,APU0300701322,1.269,lb,published
2012-08,spaghetti,APU0300701322,1.272,lb,published
2012-09,spaghetti,APU0300701322,1.272,lb,published
2012-10,spaghetti,APU0300701322,1.241,lb,published
2012-11,spaghetti,APU0300701322,1.258,lb,published
2012-12,spaghetti,APU0300701322,1.26,lb,published
2013-01,spaghetti,APU0300701322,1.243,lb,published
2013-02,spaghetti,APU0300701322,1.226,lb,published
2013-03,spaghetti,APU0300701322,1.3,lb,published
2013-04,spaghetti,APU0300701322,1.301,lb,published
2013-05,spaghetti,APU0300701322,1.372,lb,published
2013-06,spaghetti,APU0300701322,1.30495,lb,imputed_us
2013-07,spaghetti,APU0300701322,1.31496,lb,imputed_us
2013-08,spaghetti,APU0300701322,1.29695,lb,imputed_us
2013-09,spaghetti,APU0300701322,1.30095,lb,imputed_us
2013-10,spaghetti,APU0300701322,1.28394,lb,imputed_us
2013-11,spaghetti,APU0300701322,1.29494,lb,imputed_us
2013-12,spaghetti,APU0300701322,1.26392,lb,imputed_us
2014-01,spaghetti,APU0300701322,1.29094,lb,imputed_us
2014-02,spaghetti,APU0300701322,1.26592,lb,imputed_us
2014-03,spaghetti,APU0300701322,1.30795,lb,imputed_us
2014-04,spaghetti,APU0300701322,1.24191,lb,imputed_us
2014-05,spaghetti,APU0300701322,1.30195,lb,imputed_us
2014-06,spaghetti,APU0300701322,1.26792,lb,imputed_us
2014-07,spaghetti,APU0300701322,1.32497,lb,imputed_us
2014-08,spaghetti,APU0300701322,1.376,lb,imputed_us
2014-09,spaghetti,APU0300701322,1.35098,lb,imputed_us
2014-10,spaghetti,APU0300701322,1.264,lb,published
2014-11,spaghetti,APU0300701322,1.285,lb,published
2014-12,spaghetti,APU0300701322,1.283,lb,published
2015-01,spaghetti,APU0300701322,1.315,lb,published
2015-02,spaghetti,APU0300701322,1.321,lb,published
2015-03,spaghetti,APU0300701322,1.344,lb,published
2015-04,spaghetti,APU0300701322,1.322,lb,published
2015-05,spaghetti,APU0300701322,1.318,lb,published
2015-06,spaghetti,APU0300701322,1.335,lb,published
2015-07,spaghetti,APU0300701322,1.315,lb,published
2015-08,spaghetti,APU0300701322,1.315,lb,published
2015-09,spaghetti,APU0300701322,1.271,lb,published
2015-10,spaghetti,APU0300701322,1.271,lb,published
2015-11,spaghetti,APU0300701322,1.271,lb,published
2015-12,spaghetti,APU0300701322,1.214,lb,published
2016-01,spaghetti,APU0300701322,1.239,lb,published
2016-02,spaghetti,APU0300701322,1.305,lb,published
2016-03,spaghetti,APU0300701322,1.288,lb,published
2016-04,spaghetti,APU0300701322,1.216,lb,published
2016-05,spaghetti,APU0300701322,1.289,lb,published
2016-06,spaghetti,APU0300701322,1.266,lb,published
2016-07,spaghetti,APU0300701322,1.258,lb,published
2016-08,spaghetti,APU0300701322,1.25,lb,published
2016-09,spaghetti,APU0300701322,1.257,lb,published
2016-10,spaghetti,APU0300701322,1.206,lb,published
2016-11,spaghetti,APU0300701322,1.178,lb,published
2016-12,spaghetti,APU0300701322,1.175,lb,published
2017-01,spaghetti,APU0300701322,1.22,lb,published
2017-02,spaghetti,APU0300701322,1.211,lb,published
2017-03,spaghetti,APU0300701322,1.189,lb,published
2017-04,spaghetti,APU0300701322,1.126,lb,published
2017-05,spaghetti,APU0300701322,1.179,lb,published
2017-06,spaghetti,APU0300701322,1.183,lb,published
2017-07,spaghetti,APU0300701322,1.214,lb,published
2017-08,spaghetti,APU0300701322,1.233,lb,published
2017-09,spaghetti,APU0300701322,1.232,lb,published
2017-10,spaghetti,APU0300701322,1.212,lb,published
2017-11,spaghetti,APU0300701322,1.244,lb,published
2017-12,spaghetti,APU0300701322,1.237,lb,published
2018-01,spaghetti,APU0300701322,1.231,lb,published
2018-02,spaghetti,APU0300701322,1.158,lb,published
2018-03,spaghetti,APU0300701322,1.173,lb,published
2018-04,spaghetti,APU0300701322,1.129,lb,published
2018-05,spaghetti,APU0300701322,1.045,lb,published
2018-06,spaghetti,APU0300701322,1.121,lb,published
2018-07,spaghetti,APU0300701322,1.127,lb,published
2018-08,spaghetti,APU0300701322,1.149,lb,published
2018-09,spaghetti,APU0300701322,1.152,lb,published
2018-10,spaghetti,APU0300701322,1.108,lb,published
2018-11,spaghetti,APU0300701322,1.15,lb,published
2018-12,spaghetti,APU0300701322,1.153,lb,published
2019-01,spaghetti,APU0300701322,1.175,lb,published
2019-02,spaghetti,APU0300701322,1.182,lb,published
2019-03,spaghetti,APU0300701322,1.191,lb,published
2019-04,spaghetti,APU0300701322,1.211,lb,published
2019-05,spaghetti,APU0300701322,1.147,lb,published
2019-06,spaghetti,APU0300701322,1.14221,lb,imputed_us
2019-07,spaghetti,APU0300701322,1.14796,lb,imputed_us
2019-08,spaghetti,APU0300701322,1.16425,lb,imputed_us
2019-09,spaghetti,APU0300701322,1.13454,lb,imputed_us
2019-10,spaghetti,APU0300701322,1.12879,lb,imputed_us
2019-11,spaghetti,APU0300701322,1.101,lb,published
2019-12,spaghetti,APU0300701322,1.097,lb,published
2020-01,spaghetti,APU0300701322,1.126,lb,published
2020-02,spaghetti,APU0300701322,1.099,lb,published
2020-03,spaghetti,APU0300701322,1.126,lb,published
2020-04,spaghetti,APU0300701322,1.105,lb,published
2020-05,spaghetti,APU0300701322,1.129,lb,published
2020-06,spaghetti,APU0300701322,1.119,lb,published
2020-07,spaghetti,APU0300701322,1.114,lb,published
2020-08,spaghetti,APU0300701322,1.143,lb,published
2020-09,spaghetti,APU0300701322,1.132,lb,published
2020-10,spaghetti,APU0300701322,1.104,lb,published
2020-11,spaghetti,APU0300701322,1.14201,lb,imputed_us
2020-12,spaghetti,APU0300701322,1.18816,lb,imputed_us
2021-01,spaghetti,APU0300701322,1.156,lb,published
2021-02,spaghetti,APU0300701322,1.175,lb,published
2021-03,spaghetti,APU0300701322,1.158,lb,published
2021-04,spaghetti,APU0300701322,1.109,lb,published
2021-05,spaghetti,APU0300701322,1.113,lb,published
2021-06,spaghetti,APU0300701322,0.787,lb,published
2021-07,spaghetti,APU0300701322,0.793,lb,published
2021-08,spaghetti,APU0300701322,0.782,lb,published
2021-09,spaghetti,APU0300701322,0.786,lb,published
2021-10,spaghetti,APU0300701322,0.79,lb,published
2021-11,spaghetti,APU0300701322,0.805,lb,published
2021-12,spaghetti,APU0300701322,0.794,lb,published
2022-01,spaghetti,APU0300701322,0.798,lb,published
2022-02,spaghetti,APU0300701322,0.821,lb,published
2022-03,spaghetti,APU0300701322,0.863,lb,published
2022-04,spaghetti,APU0300701322,0.871,lb,published
2022-05,spaghetti,APU0300701322,0.988,lb,published
2022-06,spaghetti,APU0300701322,1.065,lb,published
2022-07,spaghetti,APU0300701322,1.072,lb,published
2022-08,spaghetti,APU0300701322,1.079,lb,published
2022-09,spaghetti,APU0300701322,1.091,lb,published
2022-10,spaghetti,APU0300701322,1.071,lb,published
2022-11,spaghetti,APU0300701322,1.102,lb,published
2022-12,spaghetti,APU0300701322,1.107,lb,published
2023-01,spaghetti,APU0300701322,1.158,lb,published
2023-02,spaghetti,APU0300701322,1.172,lb,published
2023-03,spaghetti,APU0300701322,1.175,lb,published
2023-04,spaghetti,APU0300701322,1.178,lb,published
2023-05,spaghetti,APU0300701322,1.181,lb,published
2023-06,spaghetti,APU0300701322,1.175,lb,published
2023-07,spaghetti,APU0300701322,1.179,lb,published
2023-08,spaghetti,APU0300701322,1.167,lb,published
2023-09,spaghetti,APU0300701322,1.155,lb,published
2023-10,spaghetti,APU0300701322,1.154,lb,published
2023-11,spaghetti,APU0300701322,1.154,lb,published
2023-12,spaghetti,APU0300701322,1.133,lb,published
2024-01,spaghetti,APU0300701322,1.226,lb,published
2024-02,spaghetti,APU0300701322,1.198,lb,published
2024-03,spaghetti,APU0300701322,1.224,lb,published
2024-04,spaghetti,APU0300701322,1.23,lb,published
2024-05,spaghetti,APU0300701322,1.225,lb,published
2024-06,spaghetti,APU0300701322,1.234,lb,published
2024-07,spaghetti,APU0300701322,1.229,lb,published
2024-08,spaghetti,APU0300701322,1.243,lb,published
2024-09,spaghetti,APU0300701322,1.238,lb,published
2024-10,spaghetti,APU0300701322,1.24,lb,published
2024-11,spaghetti,APU0300701322,1.262,lb,published
2024-12,spaghetti,APU0300701322,1.261,lb,published
2025-01,spaghetti,APU0300701322,1.269,lb,published
2025-02,spaghetti,APU0300701322,1.262,lb,published
2025-03,spaghetti,APU0300701322,1.269,lb,published
2025-04,spaghetti,APU0300701322,1.259,lb,published
2025-05,spaghetti,APU0300701322,1.191,lb,published
2025-06,spaghetti,APU0300701322,1.21,lb,published
2025-07,spaghetti,APU0300701322,1.198,lb,published
2025-08,spaghetti,APU0300701322,1.191,lb,published
2025-09,spaghetti,APU0300701322,1.051,lb,published
2025-10,spaghetti,APU0300701322,1.051,lb,carried
2025-11,spaghetti,APU0300701322,1.248,lb,published
2025-12,spaghetti,APU0300701322,1.223,lb,published
2026-01,spaghetti,APU0300701322,1.26,lb,published
2026-02,spaghetti,APU0300701322,1.244,lb,published
2026-03,spaghetti,APU0300701322,1.237,lb,published
2026-04,spaghetti,APU0300701322,1.275,lb,published
2026-05,spaghetti,APU0300701322,1.317,lb,published
2026-06,spaghetti,APU0300701322,1.276,lb,published
2026-07,spaghetti,APU0300701322,1.28,lb,published
2026-08,spaghetti,APU0300701322,1.277,lb,published
2006-01,bread_white,APU0300702111,0.0615,oz,published
2006-02,bread_white,APU0300702111,0.06106,oz,published
2006-03,bread_white,APU0300702111,0.06106,oz,published
2006-04,bread_white,APU0300702111,0.06256,oz,published
2006-05,bread_white,APU0300702111,0.06256,oz,published
2006-06,bread_white,APU0300702111,0.06087,oz,published
2006-07,bread_white,APU0300702111,0.06112,oz,published
2006-08,bread_white,APU0300702111,0.06131,oz,published
2006-09,bread_white,APU0300702111,0.06219,oz,published
2006-10,bread_white,APU0300702111,0.06331,oz,published
2006-11,bread_white,APU0300702111,0.06531,oz,published
2006-12,bread_white,APU0300702111,0.0655,oz,published
2007-01,bread_white,APU0300702111,0.06525,oz,published
2007-02,bread_white,APU0300702111,0.06675,oz,published
2007-03,bread_white,APU0300702111,0.06631,oz,published
2007-04,bread_white,APU0300702111,0.06794,oz,published
2007-05,bread_white,APU0300702111,0.06719,oz,published
2007-06,bread_white,APU0300702111,0.06613,oz,published
2007-07,bread_white,APU0300702111,0.06606,oz,published
2007-08,bread_white,APU0300702111,0.06556,oz,published
2007-09,bread_white,APU0300702111,0.06688,oz,published
2007-10,bread_white,APU0300702111,0.06775,oz,published
2007-11,bread_white,APU0300702111,0.06706,oz,published
2007-12,bread_white,APU0300702111,0.069,oz,published
2008-01,bread_white,APU0300702111,0.06925,oz,published
2008-02,bread_white,APU0300702111,0.07125,oz,published
2008-03,bread_white,APU0300702111,0.07269,oz,published
2008-04,bread_white,APU0300702111,0.07356,oz,published
2008-05,bread_white,APU0300702111,0.07556,oz,published
2008-06,bread_white,APU0300702111,0.07687,oz,published
2008-07,bread_white,APU0300702111,0.07731,oz,published
2008-08,bread_white,APU0300702111,0.07562,oz,published
2008-09,bread_white,APU0300702111,0.07562,oz,published
2008-10,bread_white,APU0300702111,0.07706,oz,published
2008-11,bread_white,APU0300702111,0.08006,oz,published
2008-12,bread_white,APU0300702111,0.07956,oz,published
2009-01,bread_white,APU0300702111,0.076,oz,published
2009-02,bread_white,APU0300702111,0.07963,oz,published
2009-03,bread_white,APU0300702111,0.08181,oz,published
2009-04,bread_white,APU0300702111,0.08088,oz,published
2009-05,bread_white,APU0300702111,0.08375,oz,published
2009-06,bread_white,APU0300702111,0.07981,oz,published
2009-07,bread_white,APU0300702111,0.08213,oz,published
2009-08,bread_white,APU0300702111,0.08038,oz,published
2009-09,bread_white,APU0300702111,0.0795,oz,published
2009-10,bread_white,APU0300702111,0.08238,oz,published
2009-11,bread_white,APU0300702111,0.08181,oz,published
2009-12,bread_white,APU0300702111,0.08238,oz,published
2010-01,bread_white,APU0300702111,0.07925,oz,published
2010-02,bread_white,APU0300702111,0.08031,oz,published
2010-03,bread_white,APU0300702111,0.08156,oz,published
2010-04,bread_white,APU0300702111,0.081,oz,published
2010-05,bread_white,APU0300702111,0.08144,oz,published
2010-06,bread_white,APU0300702111,0.08488,oz,published
2010-07,bread_white,APU0300702111,0.08069,oz,published
2010-08,bread_white,APU0300702111,0.08344,oz,published
2010-09,bread_white,APU0300702111,0.08238,oz,published
2010-10,bread_white,APU0300702111,0.08631,oz,published
2010-11,bread_white,APU0300702111,0.08731,oz,published
2010-12,bread_white,APU0300702111,0.08687,oz,published
2011-01,bread_white,APU0300702111,0.08719,oz,published
2011-02,bread_white,APU0300702111,0.08819,oz,published
2011-03,bread_white,APU0300702111,0.09019,oz,published
2011-04,bread_white,APU0300702111,0.088,oz,published
2011-05,bread_white,APU0300702111,0.09031,oz,published
2011-06,bread_white,APU0300702111,0.09544,oz,published
2011-07,bread_white,APU0300702111,0.09731,oz,published
2011-08,bread_white,APU0300702111,0.09463,oz,published
2011-09,bread_white,APU0300702111,0.09362,oz,published
2011-10,bread_white,APU0300702111,0.0915,oz,published
2011-11,bread_white,APU0300702111,0.08962,oz,published
2011-12,bread_white,APU0300702111,0.09056,oz,published
2012-01,bread_white,APU0300702111,0.08969,oz,published
2012-02,bread_white,APU0300702111,0.09,oz,published
2012-03,bread_white,APU0300702111,0.08737,oz,published
2012-04,bread_white,APU0300702111,0.09006,oz,published
2012-05,bread_white,APU0300702111,0.09025,oz,published
2012-06,bread_white,APU0300702111,0.0845,oz,published
2012-07,bread_white,APU0300702111,0.08706,oz,published
2012-08,bread_white,APU0300702111,0.08762,oz,published
2012-09,bread_white,APU0300702111,0.08538,oz,published
2012-10,bread_white,APU0300702111,0.09012,oz,published
2012-11,bread_white,APU0300702111,0.08794,oz,published
2012-12,bread_white,APU0300702111,0.08919,oz,published
2013-01,bread_white,APU0300702111,0.08887,oz,published
2013-02,bread_white,APU0300702111,0.08694,oz,published
2013-03,bread_white,APU0300702111,0.08856,oz,published
2013-04,bread_white,APU0300702111,0.08975,oz,published
2013-05,bread_white,APU0300702111,0.0855,oz,published
2013-06,bread_white,APU0300702111,0.08987,oz,published
2013-07,bread_white,APU0300702111,0.08769,oz,published
2013-08,bread_white,APU0300702111,0.0865,oz,published
2013-09,bread_white,APU0300702111,0.08956,oz,published
2013-10,bread_white,APU0300702111,0.08406,oz,published
2013-11,bread_white,APU0300702111,0.08619,oz,published
2013-12,bread_white,APU0300702111,0.08481,oz,published
2014-01,bread_white,APU0300702111,0.08469,oz,published
2014-02,bread_white,APU0300702111,0.0865,oz,published
2014-03,bread_white,APU0300702111,0.08413,oz,published
2014-04,bread_white,APU0300702111,0.08756,oz,published
2014-05,bread_white,APU0300702111,0.086,oz,published
2014-06,bread_white,APU0300702111,0.08744,oz,published
2014-07,bread_white,APU0300702111,0.08769,oz,published
2014-08,bread_white,APU0300702111,0.08519,oz,published
2014-09,bread_white,APU0300702111,0.08812,oz,published
2014-10,bread_white,APU0300702111,0.08581,oz,published
2014-11,bread_white,APU0300702111,0.08706,oz,published
2014-12,bread_white,APU0300702111,0.08969,oz,published
